p2_points_won,p2_trend*server,p1_points_won,game_no*server,p1_place_ge*server,p2_games,elapsed_time,p1_games*server,p2_trend,return_depth_ND,point_no_to_start*server,server,rally_count,point_no_to_start,serve_width_BW,p1_trend,p2_games*server,p2_distance_run,speed_mph,p1_distance_run,point_no,game_no,p2_winner,serve_depth_NCTL,p1_games,past_time,past_time*server,p1_unf_err,last_time,serve_no,set_no*server,p1_trend*server
133,-152.0,153,8.0,1.0,2,178.96666666666667,5.0,-152.0,0,1.0,1,1.0,1,0,152.0,2.0,7.14,108.0,3.793,286,8,0.0,0,5,0.28333333333333144,0.28333333333333144,0.0,1.6833333333333371,1,4.0,152.0
134,-153.0,153,8.0,1.0,2,179.21666666666667,5.0,-153.0,0,2.0,1,1.0,2,0,153.0,2.0,9.306,116.0,5.206,287,8,0.0,1,5,0.5333333333333314,0.5333333333333314,0.0,0.28333333333333144,2,4.0,153.0
134,-153.0,154,8.0,1.0,2,179.6,5.0,-153.0,0,3.0,1,0.0,3,0,153.0,2.0,1.381,116.0,1.273,288,8,0.0,0,5,0.9166666666666572,0.9166666666666572,1.0,0.25,2,4.0,153.0
135,-154.0,154,8.0,1.0,2,180.1,5.0,-154.0,1,4.0,1,1.0,4,0,154.0,2.0,3.297,92.0,1.836,289,8,0.0,1,5,1.4166666666666572,1.4166666666666572,0.0,0.38333333333332575,2,4.0,154.0
135,-154.0,155,8.0,1.0,2,180.51666666666668,5.0,-154.0,1,5.0,1,0.0,5,0,154.0,2.0,1.614,92.0,1.453,290,8,0.0,0,5,1.8333333333333428,1.8333333333333428,1.0,0.5,1,4.0,154.0
0,-0.0,1,-1.0,-0.0,0,0.0,-0.0,0.0,0,-0.0,-1,4.0,0,0,0.0,-0.0,9.695,129.0,8.205,1,1,0.0,1,0,0.0,-0.0,0.0,0.0,1,-1.0,-0.0
1,1.0,1,-1.0,-1.0,0,0.4166666666666667,-0.0,-1.0,0,-1.0,-1,4.0,1,0,1.0,-0.0,9.695,129.0,8.205,2,1,0.0,1,0,0.4166666666666667,-0.4166666666666667,0.0,0.0,1,-1.0,-1.0
2,1.0,1,-1.0,-0.0,0,0.8166666666666667,-0.0,-1.0,1,-2.0,-1,3.0,2,0,1.0,-0.0,8.83,125.0,19.231,3,1,1.0,0,0,0.8166666666666667,-0.8166666666666667,0.0,0.4166666666666667,2,-1.0,-1.0
3,1.0,1,-1.0,-0.0,0,1.4666666666666666,-0.0,-1.0,1,-3.0,-1,5.0,3,0,1.0,-0.0,19.551,108.0,13.497,4,1,1.0,1,0,1.4666666666666666,-1.4666666666666666,0.0,0.39999999999999997,2,-1.0,-1.0
4,1.0,1,-1.0,-0.0,0,2.05,-0.0,-1.0,1,-4.0,-1,3.0,4,0,1.0,-0.0,9.202,103.0,9.989,5,1,0.0,0,0,2.05,-2.05,0.0,0.6499999999999999,1,-1.0,-1.0
5,-1.0,1,2.0,0.0,1,3.5,0.0,-1.0,0,0.0,1,1.0,0,0,1.0,1.0,3.839,121.0,3.856,6,2,0.0,1,0,0.0,0.0,0.0,0.5833333333333333,2,1.0,1.0
5,-1.0,2,2.0,0.0,1,3.95,0.0,-1.0,0,1.0,1,0.0,1,0,1.0,1.0,1.074,121.0,1.2,7,2,0.0,0,0,0.4500000000000002,0.4500000000000002,1.0,1.4500000000000002,1,1.0,1.0
5,-2.0,3,2.0,0.0,1,4.25,0.0,-2.0,0,2.0,1,1.0,2,0,2.0,1.0,4.614,134.0,4.161,8,2,0.0,1,0,0.75,0.75,0.0,0.4500000000000002,2,1.0,2.0
5,-3.0,4,2.0,1.0,1,4.683333333333334,0.0,-3.0,1,3.0,1,1.0,3,0,3.0,1.0,4.883,114.0,4.282,9,2,0.0,0,0,1.1833333333333336,1.1833333333333336,0.0,0.2999999999999998,2,1.0,3.0
5,-4.0,5,2.0,1.0,1,5.333333333333333,0.0,-4.0,0,4.0,1,1.0,4,0,4.0,1.0,4.077,115.0,3.461,10,2,0.0,1,0,1.833333333333333,1.833333333333333,0.0,0.43333333333333357,1,1.0,4.0
6,5.0,5,-3.0,-0.0,1,5.85,-1.0,-5.0,0,-0.0,-1,1.0,0,0,5.0,-1.0,0.664,128.0,0.566,11,3,0.0,1,1,0.0,-0.0,0.0,0.6499999999999995,2,-1.0,-5.0
6,5.0,6,-3.0,-0.0,1,6.366666666666666,-1.0,-5.0,1,-1.0,-1,3.0,1,0,5.0,-1.0,7.982,111.0,11.621,12,3,0.0,1,1,0.5166666666666666,-0.5166666666666666,0.0,0.5166666666666666,2,-1.0,-5.0
6,6.0,7,-3.0,-0.0,1,7.016666666666667,-1.0,-6.0,1,-2.0,-1,4.0,2,0,6.0,-1.0,13.971,108.0,9.702,13,3,0.0,1,1,1.166666666666667,-1.166666666666667,0.0,0.5166666666666666,2,-1.0,-6.0
7,7.0,7,-3.0,-1.0,1,7.65,-1.0,-7.0,1,-3.0,-1,2.0,3,0,7.0,-1.0,7.599,102.0,8.089,14,3,0.0,1,1,1.8000000000000007,-1.8000000000000007,0.0,0.6500000000000004,1,-1.0,-7.0
7,7.0,8,-3.0,-0.0,1,8.0,-1.0,-7.0,0,-4.0,-1,1.0,4,0,7.0,-1.0,4.009,122.0,4.518,15,3,0.0,0,1,2.1500000000000004,-2.1500000000000004,0.0,0.6333333333333337,2,-1.0,-7.0
7,8.0,9,-3.0,-1.0,1,8.583333333333334,-1.0,-8.0,1,-5.0,-1,2.0,5,0,8.0,-1.0,6.005,107.0,6.651,16,3,0.0,1,1,2.7333333333333343,-2.7333333333333343,0.0,0.34999999999999964,1,-1.0,-8.0
8,-9.0,9,4.0,0.0,1,10.183333333333334,2.0,-9.0,1,0.0,1,4.0,0,0,9.0,1.0,15.895,126.0,17.568,17,4,0.0,0,2,0.0,0.0,0.0,0.5833333333333339,2,1.0,9.0
8,-9.0,10,4.0,0.0,1,10.766666666666667,2.0,-9.0,0,1.0,1,4.0,1,1,9.0,1.0,12.277,101.0,10.474,18,4,0.0,1,2,0.5833333333333339,0.5833333333333339,1.0,1.5999999999999996,1,1.0,9.0
8,-10.0,11,4.0,0.0,1,11.116666666666667,2.0,-10.0,1,2.0,1,1.0,2,1,10.0,1.0,2.282,133.0,2.696,19,4,0.0,1,2,0.9333333333333336,0.9333333333333336,0.0,0.5833333333333339,1,1.0,10.0
9,-11.0,11,4.0,1.0,1,11.533333333333333,2.0,-11.0,1,3.0,1,3.0,3,1,11.0,1.0,8.52,127.0,6.863,20,4,0.0,0,2,1.3499999999999996,1.3499999999999996,0.0,0.34999999999999964,1,1.0,11.0
9,-11.0,12,4.0,0.0,1,11.983333333333333,2.0,-11.0,1,4.0,1,2.0,4,0,11.0,1.0,8.404,124.0,10.425,21,4,0.0,1,2,1.799999999999999,1.799999999999999,0.0,0.4166666666666661,1,1.0,11.0
9,-12.0,13,4.0,1.0,1,12.483333333333333,2.0,-12.0,0,5.0,1,3.0,5,0,12.0,1.0,18.157,123.0,16.226,22,4,0.0,0,2,2.299999999999999,2.299999999999999,0.0,0.4499999999999993,2,1.0,12.0
9,13.0,14,-5.0,-0.0,1,13.3,-3.0,-13.0,0,-0.0,-1,1.0,0,0,13.0,-1.0,4.625,85.0,5.263,23,5,0.0,1,3,0.0,-0.0,0.0,0.5,1,-1.0,-13.0
9,14.0,15,-5.0,-1.0,1,13.633333333333333,-3.0,-14.0,1,-1.0,-1,2.0,1,0,14.0,-1.0,3.508,128.0,5.443,24,5,0.0,1,3,0.33333333333333215,-0.33333333333333215,0.0,0.8166666666666682,2,-1.0,-14.0
10,15.0,15,-5.0,-1.0,1,14.316666666666666,-3.0,-15.0,1,-2.0,-1,4.0,2,0,15.0,-1.0,12.598,106.0,17.91,25,5,0.0,1,3,1.0166666666666657,-1.0166666666666657,0.0,0.33333333333333215,1,-1.0,-15.0
11,15.0,15,-5.0,-1.0,1,14.916666666666666,-3.0,-15.0,1,-3.0,-1,9.0,3,0,15.0,-1.0,27.873,121.0,25.138,26,5,1.0,1,3,1.6166666666666654,-1.6166666666666654,0.0,0.6833333333333336,1,-1.0,-15.0
12,15.0,15,-5.0,-0.0,1,15.316666666666666,-3.0,-15.0,1,-4.0,-1,3.0,4,0,15.0,-1.0,8.547,117.0,9.003,27,5,1.0,1,3,2.0166666666666657,-2.0166666666666657,0.0,0.5999999999999996,1,-1.0,-15.0
13,15.0,15,-5.0,-0.0,1,15.666666666666666,-3.0,-15.0,0,-5.0,-1,1.0,5,0,15.0,-1.0,4.96,121.0,4.704,28,5,0.0,0,3,2.3666666666666654,-2.3666666666666654,0.0,0.40000000000000036,1,-1.0,-15.0
14,-15.0,15,6.0,0.0,2,17.3,3.0,-15.0,1,0.0,1,3.0,0,0,15.0,2.0,6.074,122.0,7.03,29,6,1.0,0,3,0.0,0.0,0.0,0.34999999999999964,2,1.0,15.0
15,-15.0,15,6.0,0.0,2,17.716666666666665,3.0,-15.0,1,1.0,1,0.0,1,0,15.0,2.0,0.907,122.0,0.984,30,6,0.0,0,3,0.4166666666666643,0.4166666666666643,1.0,1.6333333333333346,2,1.0,15.0
15,-15.0,16,6.0,0.0,2,18.233333333333334,3.0,-15.0,1,2.0,1,0.0,2,0,15.0,2.0,2.765,122.0,2.245,31,6,0.0,0,3,0.9333333333333336,0.9333333333333336,1.0,0.4166666666666643,2,1.0,15.0
16,-16.0,16,6.0,0.0,2,18.916666666666668,3.0,-16.0,1,3.0,1,5.0,3,0,16.0,2.0,21.728,103.0,13.126,32,6,0.0,0,3,1.6166666666666671,1.6166666666666671,0.0,0.5166666666666693,2,1.0,16.0
16,-16.0,17,6.0,0.0,2,19.733333333333334,3.0,-16.0,1,4.0,1,6.0,4,0,16.0,2.0,25.333,101.0,20.385,33,6,1.0,1,3,2.4333333333333336,2.4333333333333336,0.0,0.6833333333333336,1,1.0,16.0
16,-17.0,18,6.0,0.0,2,20.266666666666666,3.0,-17.0,1,5.0,1,1.0,5,1,17.0,2.0,4.276,123.0,4.661,34,6,0.0,0,3,2.966666666666665,2.966666666666665,0.0,0.8166666666666664,1,1.0,17.0
16,-18.0,19,6.0,0.0,2,20.733333333333334,3.0,-18.0,0,6.0,1,1.0,6,0,18.0,2.0,4.89,127.0,3.769,35,6,0.0,0,3,3.4333333333333336,3.4333333333333336,0.0,0.5333333333333314,2,1.0,18.0
16,-19.0,20,6.0,1.0,2,21.383333333333333,3.0,-19.0,0,7.0,1,1.0,7,0,19.0,2.0,1.003,125.0,0.789,36,6,0.0,1,3,4.083333333333332,4.083333333333332,0.0,0.46666666666666856,1,1.0,19.0
17,20.0,20,-7.0,-0.0,2,21.883333333333333,-4.0,-20.0,0,-0.0,-1,1.0,0,0,20.0,-2.0,11.004,133.0,17.7,37,7,0.0,0,4,0.0,-0.0,0.0,0.6499999999999986,1,-1.0,-20.0
18,20.0,20,-7.0,-0.0,2,22.266666666666666,-4.0,-20.0,0,-1.0,-1,3.0,1,0,20.0,-2.0,12.143,125.0,12.377,38,7,0.0,1,4,0.38333333333333286,-0.38333333333333286,0.0,0.5,1,-1.0,-20.0
18,20.0,21,-7.0,-0.0,2,22.633333333333333,-4.0,-20.0,0,-2.0,-1,3.0,2,0,20.0,-2.0,8.954,118.0,9.577,39,7,0.0,0,4,0.75,-0.75,1.0,0.38333333333333286,2,-1.0,-20.0
19,21.0,21,-7.0,-0.0,2,23.35,-4.0,-21.0,0,-3.0,-1,4.0,3,0,21.0,-2.0,14.687,100.0,20.492,40,7,0.0,0,4,1.4666666666666686,-1.4666666666666686,0.0,0.36666666666666714,1,-1.0,-21.0
19,21.0,22,-7.0,-0.0,2,23.666666666666668,-4.0,-21.0,1,-4.0,-1,1.0,4,0,21.0,-2.0,4.041,117.0,3.511,41,7,0.0,1,4,1.783333333333335,-1.783333333333335,0.0,0.7166666666666686,2,-1.0,-21.0
20,22.0,22,-7.0,-0.0,2,24.416666666666668,-4.0,-22.0,1,-5.0,-1,4.0,5,0,22.0,-2.0,20.898,107.0,15.968,42,7,0.0,1,4,2.533333333333335,-2.533333333333335,0.0,0.31666666666666643,1,-1.0,-22.0
20,-22.0,23,8.0,0.0,3,26.0,4.0,-22.0,1,0.0,1,1.0,0,0,22.0,3.0,1.444,124.0,1.125,43,8,1.0,0,4,0.0,0.0,0.0,0.75,1,1.0,22.0
20,-23.0,24,8.0,1.0,3,26.416666666666668,4.0,-23.0,1,1.0,1,1.0,1,0,23.0,3.0,3.061,122.0,3.683,44,8,0.0,1,4,0.41666666666666785,0.41666666666666785,0.0,1.5833333333333321,1,1.0,23.0
21,-24.0,24,8.0,1.0,3,26.716666666666665,4.0,-24.0,1,2.0,1,1.0,2,0,24.0,3.0,1.606,126.0,1.557,45,8,0.0,1,4,0.716666666666665,0.716666666666665,0.0,0.41666666666666785,2,1.0,24.0
22,-24.0,24,8.0,1.0,3,27.35,4.0,-24.0,1,3.0,1,4.0,3,1,24.0,3.0,14.956,107.0,11.083,46,8,0.0,1,4,1.3500000000000014,1.3500000000000014,1.0,0.29999999999999716,2,1.0,24.0
22,-24.0,25,8.0,0.0,3,28.033333333333335,4.0,-24.0,1,4.0,1,0.0,4,0,24.0,3.0,1.05,107.0,0.678,47,8,0.0,0,4,2.033333333333335,2.033333333333335,1.0,0.6333333333333364,1,1.0,24.0
23,-25.0,25,8.0,1.0,3,28.616666666666667,4.0,-25.0,1,5.0,1,3.0,5,1,25.0,3.0,9.923,124.0,9.565,48,8,0.0,1,4,2.616666666666667,2.616666666666667,0.0,0.6833333333333336,2,1.0,25.0
24,-25.0,25,8.0,0.0,3,29.133333333333333,4.0,-25.0,1,6.0,1,2.0,6,0,25.0,3.0,10.046,107.0,7.306,49,8,0.0,1,4,3.133333333333333,3.133333333333333,1.0,0.5833333333333321,1,1.0,25.0
24,-25.0,26,8.0,1.0,3,29.583333333333332,4.0,-25.0,1,7.0,1,2.0,7,0,25.0,3.0,8.491,129.0,12.262,50,8,0.0,1,4,3.583333333333332,3.583333333333332,1.0,0.5166666666666657,1,1.0,25.0
25,-26.0,26,8.0,0.0,3,30.05,4.0,-26.0,0,8.0,1,3.0,8,0,26.0,3.0,9.601,130.0,7.974,51,8,0.0,1,4,4.050000000000001,4.050000000000001,0.0,0.4499999999999993,2,1.0,26.0
25,-26.0,27,8.0,1.0,3,30.633333333333333,4.0,-26.0,1,9.0,1,0.0,9,0,26.0,3.0,6.222,130.0,6.48,52,8,0.0,0,4,4.633333333333333,4.633333333333333,1.0,0.46666666666666856,2,1.0,26.0
25,-27.0,28,8.0,0.0,3,31.233333333333334,4.0,-27.0,1,10.0,1,3.0,10,0,27.0,3.0,8.853,109.0,8.201,53,8,0.0,1,4,5.233333333333334,5.233333333333334,0.0,0.5833333333333321,2,1.0,27.0
25,-28.0,29,8.0,1.0,3,31.683333333333334,4.0,-28.0,1,11.0,1,1.0,11,0,28.0,3.0,1.057,118.0,0.931,54,8,0.0,1,4,5.683333333333334,5.683333333333334,0.0,0.6000000000000014,2,1.0,28.0
26,29.0,29,-9.0,-0.0,3,32.416666666666664,-5.0,-29.0,1,-0.0,-1,1.0,0,0,29.0,-3.0,4.244,102.0,3.979,55,9,0.0,0,5,0.0,-0.0,0.0,0.4499999999999993,1,-1.0,-29.0
27,29.0,29,-9.0,-0.0,3,32.733333333333334,-5.0,-29.0,1,-1.0,-1,3.0,1,0,29.0,-3.0,7.008,119.0,8.854,56,9,0.0,1,5,0.31666666666667,-0.31666666666667,0.0,0.7333333333333307,1,-1.0,-29.0
28,29.0,29,-9.0,-0.0,3,33.016666666666666,-5.0,-29.0,1,-2.0,-1,1.0,2,0,29.0,-3.0,1.046,121.0,0.822,57,9,1.0,0,5,0.6000000000000014,-0.6000000000000014,0.0,0.31666666666667,1,-1.0,-29.0
28,29.0,30,-9.0,-0.0,3,33.3,-5.0,-29.0,1,-3.0,-1,1.0,3,0,29.0,-3.0,4.386,124.0,5.511,58,9,0.0,0,5,0.8833333333333329,-0.8833333333333329,0.0,0.28333333333333144,1,-1.0,-29.0
29,30.0,30,-9.0,-0.0,3,33.81666666666667,-5.0,-30.0,0,-4.0,-1,2.0,4,0,30.0,-3.0,5.343,122.0,8.18,59,9,0.0,1,5,1.4000000000000057,-1.4000000000000057,0.0,0.28333333333333144,1,-1.0,-30.0
29,-30.0,31,10.0,0.0,4,35.266666666666666,5.0,-30.0,1,0.0,1,3.0,0,0,30.0,4.0,9.893,124.0,13.706,60,10,1.0,0,5,0.0,0.0,0.0,0.5166666666666728,1,1.0,30.0
29,-31.0,32,10.0,1.0,4,35.81666666666667,5.0,-31.0,0,1.0,1,1.0,1,1,31.0,4.0,3.812,123.0,4.133,61,10,0.0,1,5,0.5500000000000043,0.5500000000000043,0.0,1.4499999999999957,1,1.0,31.0
30,-32.0,32,10.0,1.0,4,36.21666666666667,5.0,-32.0,0,2.0,1,1.0,2,0,32.0,4.0,0.911,123.0,0.813,62,10,0.0,0,5,0.9500000000000028,0.9500000000000028,0.0,0.5500000000000043,2,1.0,32.0
30,-32.0,33,10.0,1.0,4,37.63333333333333,5.0,-32.0,1,3.0,1,8.0,3,0,32.0,4.0,31.43,120.0,29.946,63,10,0.0,1,5,2.366666666666667,2.366666666666667,1.0,0.3999999999999986,1,1.0,32.0
30,-33.0,34,10.0,1.0,4,37.916666666666664,5.0,-33.0,1,4.0,1,1.0,4,0,33.0,4.0,0.0,125.0,0.0,64,10,0.0,1,5,2.6499999999999986,2.6499999999999986,0.0,1.4166666666666643,1,1.0,33.0
30,34.0,35,-1.0,-0.0,0,40.21666666666667,-0.0,-34.0,1,-0.0,-1,1.0,0,1,34.0,-0.0,0.69,122.0,1.044,65,1,0.0,1,0,0.0,-0.0,0.0,0.28333333333333144,1,-2.0,-34.0
31,35.0,35,-1.0,-1.0,0,40.71666666666667,-0.0,-35.0,1,-1.0,-1,2.0,1,0,35.0,-0.0,7.437,119.0,9.982,66,1,0.0,0,0,0.5,-0.5,0.0,2.3000000000000043,1,-2.0,-35.0
31,35.0,36,-1.0,-0.0,0,41.1,-0.0,-35.0,0,-2.0,-1,1.0,2,0,35.0,-0.0,9.71,122.0,11.82,67,1,0.0,0,0,0.8833333333333329,-0.8833333333333329,0.0,0.5,1,-2.0,-35.0
32,36.0,36,-1.0,-1.0,0,41.71666666666667,-0.0,-36.0,1,-3.0,-1,6.0,3,0,36.0,-0.0,32.562,125.0,28.153,68,1,0.0,0,0,1.5,-1.5,0.0,0.38333333333333286,2,-2.0,-36.0
33,36.0,36,-1.0,-0.0,0,42.28333333333333,-0.0,-36.0,1,-4.0,-1,3.0,4,1,36.0,-0.0,10.561,107.0,10.26,69,1,0.0,1,0,2.066666666666663,-2.066666666666663,0.0,0.6166666666666671,1,-2.0,-36.0
33,36.0,37,-1.0,-0.0,0,42.6,-0.0,-36.0,0,-5.0,-1,1.0,5,0,36.0,-0.0,4.795,130.0,5.832,70,1,0.0,0,0,2.383333333333333,-2.383333333333333,0.0,0.5666666666666629,1,-2.0,-36.0
33,37.0,38,-1.0,-0.0,0,43.0,-0.0,-37.0,1,-6.0,-1,2.0,6,0,37.0,-0.0,3.848,124.0,4.722,71,1,0.0,1,0,2.7833333333333314,-2.7833333333333314,0.0,0.31666666666667,2,-2.0,-37.0
33,38.0,39,-1.0,-1.0,0,43.916666666666664,-0.0,-38.0,1,-7.0,-1,4.0,7,0,38.0,-0.0,14.152,103.0,14.87,72,1,0.0,0,0,3.6999999999999957,-3.6999999999999957,0.0,0.3999999999999986,2,-2.0,-38.0
33,-39.0,40,2.0,0.0,0,45.416666666666664,1.0,-39.0,0,0.0,1,6.0,0,0,39.0,0.0,22.892,114.0,19.851,73,2,0.0,1,1,0.0,0.0,0.0,0.9166666666666643,1,2.0,39.0
33,-40.0,41,2.0,1.0,0,45.7,1.0,-40.0,0,1.0,1,1.0,1,0,40.0,0.0,0.375,130.0,0.684,74,2,0.0,1,1,0.28333333333333854,0.28333333333333854,0.0,1.5,1,2.0,40.0
34,-41.0,41,2.0,1.0,0,45.96666666666667,1.0,-41.0,0,2.0,1,1.0,2,0,41.0,0.0,1.037,124.0,0.832,75,2,0.0,1,1,0.5500000000000043,0.5500000000000043,0.0,0.28333333333333854,1,2.0,41.0
34,-41.0,42,2.0,1.0,0,46.28333333333333,1.0,-41.0,1,3.0,1,2.0,3,0,41.0,0.0,3.725,125.0,3.642,76,2,0.0,0,1,0.8666666666666671,0.8666666666666671,1.0,0.2666666666666657,2,2.0,41.0
34,-42.0,43,2.0,1.0,0,46.833333333333336,1.0,-42.0,1,4.0,1,3.0,4,0,42.0,0.0,8.705,102.0,7.161,77,2,0.0,1,1,1.4166666666666714,1.4166666666666714,0.0,0.3166666666666629,1,2.0,42.0
34,43.0,44,-3.0,-0.0,0,47.416666666666664,-2.0,-43.0,1,-0.0,-1,3.0,0,0,43.0,-0.0,17.08,130.0,9.683,78,3,0.0,0,2,0.0,-0.0,0.0,0.5500000000000043,1,-2.0,-43.0
35,44.0,44,-3.0,-1.0,0,48.03333333333333,-2.0,-44.0,1,-1.0,-1,10.0,1,0,44.0,-0.0,30.241,116.0,36.521,79,3,0.0,1,2,0.6166666666666671,-0.6166666666666671,0.0,0.5833333333333286,2,-2.0,-44.0
35,44.0,45,-3.0,-0.0,0,48.71666666666667,-2.0,-44.0,0,-2.0,-1,9.0,2,1,44.0,-0.0,25.283,109.0,27.62,80,3,0.0,1,2,1.3000000000000043,-1.3000000000000043,1.0,0.6166666666666671,2,-2.0,-44.0
36,45.0,45,-3.0,-1.0,0,49.35,-2.0,-45.0,0,-3.0,-1,2.0,3,0,45.0,-0.0,7.55,106.0,6.118,81,3,0.0,1,2,1.9333333333333371,-1.9333333333333371,0.0,0.6833333333333371,1,-2.0,-45.0
37,45.0,45,-3.0,-0.0,0,49.68333333333333,-2.0,-45.0,1,-4.0,-1,1.0,4,0,45.0,-0.0,4.449,112.0,3.845,82,3,0.0,1,2,2.2666666666666657,-2.2666666666666657,0.0,0.6333333333333329,1,-2.0,-45.0
38,45.0,45,-3.0,-0.0,0,49.96666666666667,-2.0,-45.0,1,-5.0,-1,1.0,5,0,45.0,-0.0,1.035,121.0,1.238,83,3,1.0,0,2,2.5500000000000043,-2.5500000000000043,0.0,0.3333333333333286,1,-2.0,-45.0
38,-45.0,46,4.0,0.0,1,51.483333333333334,2.0,-45.0,0,0.0,1,1.0,0,0,45.0,1.0,5.833,113.0,6.613,84,4,0.0,0,2,0.0,0.0,0.0,0.28333333333333854,2,2.0,45.0
38,-46.0,47,4.0,1.0,1,52.11666666666667,2.0,-46.0,1,1.0,1,3.0,1,0,46.0,1.0,10.034,116.0,12.677,85,4,0.0,1,2,0.6333333333333329,0.6333333333333329,0.0,1.5166666666666657,1,2.0,46.0
38,-47.0,48,4.0,1.0,1,52.483333333333334,2.0,-47.0,1,2.0,1,3.0,2,0,47.0,1.0,7.738,124.0,8.361,86,4,0.0,1,2,1.0,1.0,0.0,0.6333333333333329,2,2.0,47.0
39,-48.0,48,4.0,1.0,1,52.96666666666667,2.0,-48.0,1,3.0,1,1.0,3,0,48.0,1.0,3.791,106.0,2.988,87,4,0.0,1,2,1.4833333333333343,1.4833333333333343,0.0,0.36666666666666714,1,2.0,48.0
39,-48.0,49,4.0,1.0,1,53.38333333333333,2.0,-48.0,1,4.0,1,4.0,4,0,48.0,1.0,14.736,127.0,12.013,88,4,0.0,0,2,1.8999999999999986,1.8999999999999986,1.0,0.4833333333333343,1,2.0,48.0
40,49.0,49,-5.0,-0.0,1,53.916666666666664,-3.0,-49.0,1,-0.0,-1,3.0,0,0,49.0,-1.0,13.495,120.0,8.873,89,5,0.0,1,3,0.0,-0.0,0.0,0.4166666666666643,1,-2.0,-49.0
40,49.0,50,-5.0,-0.0,1,54.18333333333333,-3.0,-49.0,1,-1.0,-1,1.0,1,0,49.0,-1.0,3.655,124.0,4.332,90,5,0.0,0,3,0.2666666666666657,-0.2666666666666657,0.0,0.5333333333333314,1,-2.0,-49.0
40,50.0,51,-5.0,-0.0,1,54.55,-3.0,-50.0,0,-2.0,-1,2.0,2,0,50.0,-1.0,5.205,122.0,5.407,91,5,0.0,1,3,0.6333333333333329,-0.6333333333333329,0.0,0.2666666666666657,2,-2.0,-50.0
41,51.0,51,-5.0,-1.0,1,55.03333333333333,-3.0,-51.0,0,-3.0,-1,0.0,3,0,51.0,-1.0,3.718,122.0,4.46,92,5,0.0,0,3,1.1166666666666671,-1.1166666666666671,0.0,0.36666666666666714,2,-2.0,-51.0
41,51.0,52,-5.0,-0.0,1,55.63333333333333,-3.0,-51.0,0,-4.0,-1,3.0,4,1,51.0,-1.0,4.966,107.0,7.357,93,5,0.0,1,3,1.7166666666666686,-1.7166666666666686,1.0,0.4833333333333343,1,-2.0,-51.0
41,52.0,53,-5.0,-1.0,1,56.1,-3.0,-52.0,0,-5.0,-1,6.0,5,0,52.0,-1.0,20.615,119.0,20.808,94,5,0.0,1,3,2.183333333333337,-2.183333333333337,0.0,0.6000000000000014,1,-2.0,-52.0
41,-53.0,54,6.0,0.0,1,57.78333333333333,4.0,-53.0,0,0.0,1,4.0,0,0,53.0,1.0,10.243,116.0,16.845,95,6,0.0,0,4,0.0,0.0,0.0,0.46666666666666856,2,2.0,53.0
42,-54.0,54,6.0,1.0,1,58.233333333333334,4.0,-54.0,1,1.0,1,1.0,1,1,54.0,1.0,4.033,103.0,3.257,96,6,0.0,1,4,0.45000000000000284,0.45000000000000284,0.0,1.68333333333333,2,2.0,54.0
42,-54.0,55,6.0,0.0,1,58.81666666666667,4.0,-54.0,1,2.0,1,0.0,2,0,54.0,1.0,6.746,103.0,6.122,97,6,0.0,0,4,1.0333333333333385,1.0333333333333385,1.0,0.45000000000000284,1,2.0,54.0
42,-55.0,56,6.0,1.0,1,59.11666666666667,4.0,-55.0,1,3.0,1,1.0,3,0,55.0,1.0,1.553,128.0,1.255,98,6,0.0,1,4,1.3333333333333357,1.3333333333333357,0.0,0.5833333333333357,1,2.0,55.0
42,-56.0,57,6.0,1.0,1,59.4,4.0,-56.0,1,4.0,1,1.0,4,0,56.0,1.0,2.13,121.0,1.596,99,6,0.0,1,4,1.6166666666666671,1.6166666666666671,0.0,0.29999999999999716,1,2.0,56.0
43,57.0,57,-7.0,-0.0,1,60.2,-5.0,-57.0,0,-0.0,-1,1.0,0,0,57.0,-1.0,6.107,133.0,6.144,100,7,0.0,1,5,0.0,-0.0,0.0,0.28333333333333144,2,-2.0,-57.0
43,57.0,58,-7.0,-0.0,1,60.666666666666664,-5.0,-57.0,0,-1.0,-1,1.0,1,0,57.0,-1.0,1.151,105.0,1.225,101,7,0.0,1,5,0.46666666666666146,-0.46666666666666146,0.0,0.8000000000000043,2,-2.0,-57.0
44,58.0,58,-7.0,-0.0,1,61.2,-5.0,-58.0,0,-2.0,-1,4.0,2,0,58.0,-1.0,9.048,101.0,11.983,102,7,0.0,0,5,1.0,-1.0,0.0,0.46666666666666146,2,-2.0,-58.0
44,58.0,59,-7.0,-0.0,1,61.7,-5.0,-58.0,0,-3.0,-1,1.0,3,0,58.0,-1.0,5.445,104.0,6.108,103,7,0.0,1,5,1.5,-1.5,1.0,0.5333333333333385,2,-2.0,-58.0
44,59.0,60,-7.0,-0.0,1,62.21666666666667,-5.0,-59.0,0,-4.0,-1,0.0,4,0,59.0,-1.0,0.322,104.0,0.093,104,7,0.0,1,5,2.0166666666666657,-2.0166666666666657,0.0,0.5,1,-2.0,-59.0
45,60.0,60,-7.0,-1.0,1,62.61666666666667,-5.0,-60.0,0,-5.0,-1,6.0,5,0,60.0,-1.0,13.152,117.0,12.437,105,7,0.0,1,5,2.4166666666666643,-2.4166666666666643,0.0,0.5166666666666657,1,-2.0,-60.0
